e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
-0.074,0.611,-0.053,-0.312,0.482,0.749,0.33,0.017,0.636,0.189,0.35,-0.411,-0.841,0.018,-0.308,2.196,0.197,0.016,-0.399,0.022,0.916
-0.075,0.612,-0.054,-0.312,0.484,0.748,0.33,-0.088,0.652,0.313,-0.269,0.604,0.749,0.051,-0.306,2.205,0.198,-0.009,-0.396,0.013,0.918
-0.075,0.612,-0.054,-0.309,0.483,0.75,0.331,-0.147,0.674,0.383,-0.338,0.678,0.646,0.092,-0.301,2.203,0.216,-0.018,-0.39,0.01,0.92
-0.075,0.613,-0.053,-0.31,0.476,0.754,0.33,-0.108,0.654,0.356,-0.342,0.623,0.697,0.093,-0.289,2.204,0.244,-0.01,-0.383,0.011,0.923
-0.075,0.613,-0.053,-0.308,0.476,0.755,0.329,-0.032,0.633,0.266,-0.301,0.587,0.75,0.056,-0.265,2.203,0.269,0.0,-0.384,0.003,0.923
-0.075,0.612,-0.052,-0.308,0.477,0.754,0.33,0.035,0.616,0.163,-0.27,0.58,0.767,0.039,-0.239,2.201,0.289,0.003,-0.385,-0.01,0.923
-0.076,0.613,-0.053,-0.308,0.475,0.757,0.328,0.076,0.613,0.092,-0.237,0.573,0.785,0.007,-0.208,2.2,0.309,-0.002,-0.39,-0.006,0.921
-0.08,0.616,-0.051,-0.321,0.441,0.784,0.296,0.075,0.615,0.102,-0.237,0.568,0.787,0.026,-0.191,2.195,0.323,-0.004,-0.405,-0.002,0.914
-0.148,0.632,-0.011,-0.389,0.336,0.803,0.303,0.074,0.614,0.105,-0.235,0.569,0.788,0.021,-0.184,2.19,0.323,0.02,-0.418,-0.001,0.908
-0.306,0.65,0.025,-0.412,0.427,0.673,0.442,0.075,0.615,0.105,-0.235,0.57,0.787,0.02,-0.189,2.2,0.315,0.004,-0.417,-0.002,0.909
-0.435,0.672,0.01,-0.434,0.44,0.578,0.534,0.073,0.613,0.104,-0.235,0.569,0.788,0.016,-0.209,2.2,0.306,-0.008,-0.42,-0.005,0.908
-0.397,0.659,0.008,-0.39,0.446,0.662,0.459,0.072,0.614,0.104,-0.238,0.568,0.788,0.012,-0.243,2.198,0.294,0.001,-0.423,-0.004,0.906
-0.295,0.636,-0.012,-0.378,0.471,0.69,0.399,0.071,0.614,0.104,-0.24,0.567,0.788,0.004,-0.276,2.2,0.277,0.004,-0.425,-0.005,0.905
-0.169,0.618,-0.032,-0.338,0.477,0.726,0.363,0.071,0.614,0.104,-0.242,0.567,0.787,0.001,-0.297,2.198,0.255,0.006,-0.42,-0.005,0.907
-0.074,0.614,-0.065,-0.307,0.488,0.745,0.335,0.072,0.614,0.104,-0.241,0.567,0.788,0.007,-0.316,2.195,0.221,0.005,-0.417,-0.015,0.909
-0.082,0.613,-0.065,-0.323,0.471,0.755,0.323,0.068,0.617,0.108,0.256,-0.519,-0.816,0.003,-0.326,2.189,0.195,-0.001,-0.41,-0.009,0.912
-0.083,0.612,-0.064,-0.315,0.48,0.747,0.335,0.053,0.625,0.152,0.302,-0.334,-0.892,0.045,-0.32,2.191,0.184,0.002,-0.4,-0.003,0.916
-0.083,0.611,-0.063,-0.316,0.479,0.748,0.334,0.049,0.65,0.301,0.212,-0.548,-0.803,0.098,-0.302,2.202,0.184,0.005,-0.38,-0.003,0.925
-0.085,0.612,-0.064,-0.313,0.477,0.748,0.338,0.057,0.684,0.453,0.107,-0.674,-0.718,0.136,-0.283,2.21,0.199,-0.005,-0.366,-0.011,0.93
-0.084,0.613,-0.063,-0.31,0.476,0.749,0.341,0.017,0.679,0.466,0.224,-0.654,-0.722,0.022,-0.266,2.209,0.228,-0.016,-0.362,-0.015,0.932
-0.084,0.613,-0.062,-0.309,0.471,0.753,0.34,0.043,0.651,0.368,0.162,-0.628,-0.76,0.034,-0.243,2.207,0.276,-0.017,-0.365,-0.011,0.931
-0.085,0.613,-0.062,-0.308,0.472,0.754,0.337,0.042,0.625,0.213,-0.277,0.591,0.758,0.009,-0.211,2.202,0.315,-0.006,-0.364,-0.022,0.931
-0.085,0.613,-0.063,-0.308,0.476,0.754,0.332,0.07,0.615,0.101,-0.249,0.574,0.78,0.017,-0.174,2.2,0.339,-0.003,-0.366,-0.026,0.93
-0.084,0.613,-0.065,-0.301,0.456,0.778,0.311,0.091,0.614,0.071,0.187,-0.573,-0.797,0.032,-0.141,2.195,0.353,-0.001,-0.366,-0.031,0.93
-0.101,0.618,-0.042,-0.305,0.19,0.909,0.21,0.09,0.613,0.078,0.203,-0.561,-0.803,0.013,-0.117,2.191,0.356,0.009,-0.357,-0.032,0.934
-0.158,0.634,0.109,-0.211,0.439,0.832,0.265,0.089,0.613,0.079,0.204,-0.56,-0.803,0.015,-0.11,2.198,0.352,0.014,-0.35,-0.028,0.936
-0.217,0.644,0.256,-0.215,0.595,0.722,0.28,0.089,0.614,0.079,0.204,-0.564,-0.8,0.014,-0.11,2.202,0.348,0.002,-0.336,-0.03,0.941
-0.205,0.643,0.25,-0.19,0.577,0.75,0.261,0.089,0.613,0.079,0.204,-0.564,-0.8,0.014,-0.126,2.199,0.347,-0.006,-0.318,-0.031,0.947
-0.179,0.625,0.162,-0.204,0.568,0.762,0.235,0.089,0.613,0.08,0.205,-0.561,-0.802,0.018,-0.15,2.2,0.344,-0.009,-0.305,-0.029,0.952
-0.148,0.617,0.052,-0.2,0.537,0.774,0.268,0.089,0.614,0.081,0.202,-0.557,-0.805,0.018,-0.173,2.199,0.334,-0.007,-0.298,-0.026,0.954
-0.103,0.612,-0.041,-0.193,0.524,0.793,0.244,0.09,0.613,0.081,0.198,-0.553,-0.809,0.014,-0.194,2.194,0.308,0.003,-0.285,-0.035,0.958
-0.096,0.612,-0.054,-0.188,0.525,0.792,0.248,0.093,0.617,0.085,0.158,-0.497,-0.852,0.05,-0.222,2.19,0.278,-0.004,-0.277,-0.033,0.96
-0.096,0.61,-0.052,-0.187,0.523,0.793,0.249,0.073,0.644,0.171,0.164,-0.366,-0.914,0.065,-0.237,2.191,0.261,0.007,-0.286,-0.018,0.958
-0.095,0.61,-0.051,-0.186,0.524,0.792,0.252,0.071,0.659,0.319,0.123,-0.547,-0.818,0.129,-0.237,2.203,0.259,0.006,-0.282,-0.017,0.959
-0.097,0.611,-0.051,-0.186,0.524,0.792,0.252,0.078,0.684,0.458,0.049,-0.66,-0.73,0.171,-0.231,2.21,0.268,-0.007,-0.288,-0.014,0.957
-0.096,0.61,-0.051,-0.186,0.524,0.792,0.254,0.052,0.681,0.475,0.155,-0.657,-0.734,0.069,-0.216,2.206,0.29,-0.021,-0.295,-0.008,0.955
-0.096,0.612,-0.05,-0.187,0.519,0.795,0.252,0.071,0.644,0.342,0.076,-0.619,-0.777,0.082,-0.186,2.204,0.312,-0.004,-0.287,-0.011,0.958
-0.097,0.612,-0.051,-0.186,0.521,0.795,0.249,0.068,0.62,0.183,0.137,-0.584,-0.797,0.069,-0.153,2.207,0.313,-0.017,-0.288,-0.01,0.958
-0.096,0.612,-0.051,-0.184,0.519,0.798,0.246,0.079,0.615,0.091,0.123,-0.567,-0.812,0.065,-0.122,2.204,0.316,-0.012,-0.297,-0.007,0.955
-0.096,0.612,-0.05,-0.176,0.515,0.804,0.24,0.091,0.614,0.048,0.081,-0.576,-0.807,0.1,-0.088,2.199,0.313,-0.007,-0.3,-0.007,0.954
-0.099,0.615,-0.047,-0.193,0.472,0.83,0.225,0.091,0.614,0.055,0.085,-0.556,-0.822,0.085,-0.062,2.199,0.308,-0.005,-0.306,-0.004,0.952
-0.132,0.641,0.047,-0.187,0.396,0.866,0.239,0.091,0.613,0.056,0.083,-0.559,-0.82,0.087,-0.046,2.203,0.302,0.011,-0.305,-0.013,0.952
-0.185,0.651,0.21,-0.161,0.55,0.778,0.257,0.091,0.613,0.057,0.083,-0.558,-0.821,0.086,-0.042,2.209,0.303,0.003,-0.304,-0.01,0.953
-0.226,0.665,0.315,-0.154,0.632,0.709,0.272,0.091,0.613,0.057,0.082,-0.56,-0.82,0.089,-0.05,2.207,0.314,-0.013,-0.29,-0.016,0.957
-0.215,0.652,0.283,-0.158,0.583,0.755,0.254,0.09,0.614,0.058,0.082,-0.556,-0.822,0.09,-0.072,2.208,0.33,-0.019,-0.274,-0.017,0.961
-0.187,0.629,0.183,-0.177,0.573,0.763,0.24,0.09,0.613,0.058,0.083,-0.555,-0.822,0.093,-0.103,2.206,0.336,-0.018,-0.282,-0.016,0.959
-0.153,0.617,0.063,-0.164,0.548,0.78,0.252,0.09,0.613,0.058,0.084,-0.554,-0.823,0.092,-0.136,2.203,0.334,-0.008,-0.282,-0.026,0.959
-0.132,0.614,-0.003,-0.182,0.538,0.786,0.243,0.091,0.612,0.058,0.082,-0.551,-0.826,0.086,-0.173,2.204,0.322,-0.002,-0.282,-0.026,0.959
-0.132,0.614,0.0,-0.175,0.539,0.787,0.245,0.094,0.616,0.06,0.056,-0.499,-0.858,0.109,-0.205,2.203,0.302,0.004,-0.284,-0.018,0.959
-0.132,0.612,0.002,-0.176,0.542,0.784,0.247,0.089,0.624,0.12,0.096,-0.309,-0.936,0.141,-0.223,2.195,0.282,0.009,-0.282,-0.001,0.959
-0.132,0.612,0.002,-0.176,0.539,0.785,0.248,0.069,0.642,0.274,0.103,-0.53,-0.831,0.135,-0.231,2.202,0.27,0.017,-0.28,0.011,0.96
-0.132,0.612,0.003,-0.176,0.539,0.785,0.249,0.04,0.672,0.403,0.127,-0.67,-0.723,0.113,-0.229,2.212,0.269,-0.002,-0.286,0.014,0.958
-0.131,0.612,0.002,-0.176,0.541,0.785,0.248,-0.015,0.663,0.386,-0.234,0.643,0.729,0.016,-0.22,2.213,0.279,-0.015,-0.291,0.013,0.956
-0.132,0.613,0.003,-0.176,0.536,0.787,0.249,-0.015,0.634,0.271,-0.238,0.607,0.758,0.019,-0.204,2.213,0.302,-0.003,-0.294,0.007,0.956
-0.132,0.614,0.003,-0.176,0.537,0.787,0.247,-0.002,0.617,0.141,-0.28,0.565,0.773,0.07,-0.185,2.214,0.313,-0.003,-0.309,0.0,0.951
-0.132,0.616,0.002,-0.179,0.535,0.789,0.244,0.031,0.614,0.1,-0.212,0.592,0.778,0.018,-0.16,2.214,0.326,-0.017,-0.336,-0.016,0.942
-0.142,0.618,0.012,-0.215,0.446,0.836,0.236,0.028,0.612,0.11,-0.229,0.569,0.789,0.037,-0.138,2.201,0.334,-0.014,-0.352,-0.038,0.935
-0.211,0.642,0.044,-0.296,0.44,0.781,0.33,0.028,0.613,0.11,-0.231,0.564,0.792,0.038,-0.138,2.209,0.329,0.003,-0.358,-0.035,0.933
-0.313,0.658,0.051,-0.346,0.449,0.699,0.435,0.028,0.613,0.11,-0.232,0.564,0.791,0.037,-0.146,2.22,0.318,-0.009,-0.365,-0.02,0.931
-0.424,0.683,0.035,-0.326,0.461,0.654,0.503,0.027,0.613,0.109,-0.232,0.567,0.789,0.033,-0.171,2.214,0.304,-0.009,-0.377,-0.016,0.926
-0.449,0.678,0.01,-0.339,0.452,0.646,0.513,0.026,0.613,0.109,-0.232,0.569,0.788,0.031,-0.198,2.21,0.289,-0.006,-0.385,-0.007,0.923
-0.385,0.655,-0.022,-0.392,0.469,0.656,0.443,0.026,0.613,0.109,-0.235,0.567,0.789,0.025,-0.232,2.215,0.266,-0.013,-0.4,-0.003,0.916
-0.257,0.63,-0.054,-0.397,0.468,0.675,0.409,0.026,0.613,0.109,-0.237,0.567,0.789,0.023,-0.258,2.214,0.242,-0.005,-0.407,-0.002,0.913
-0.136,0.619,-0.071,-0.361,0.454,0.724,0.374,0.025,0.613,0.109,-0.238,0.568,0.787,0.021,-0.277,2.218,0.214,-0.015,-0.416,-0.009,0.909
-0.067,0.612,-0.085,-0.366,0.468,0.715,0.368,0.025,0.612,0.109,-0.239,0.563,0.791,0.027,-0.289,2.212,0.183,-0.008,-0.419,-0.012,0.908
-0.073,0.612,-0.084,-0.359,0.457,0.728,0.364,0.021,0.615,0.114,-0.262,0.514,0.817,0.012,-0.297,2.206,0.155,-0.011,-0.424,-0.009,0.905
-0.072,0.608,-0.081,-0.357,0.456,0.728,0.368,-0.039,0.633,0.157,0.356,-0.389,-0.85,0.026,-0.301,2.208,0.14,0.004,-0.429,0.008,0.903
-0.077,0.611,-0.082,-0.355,0.457,0.727,0.37,-0.18,0.65,0.234,-0.386,0.568,0.716,0.123,-0.3,2.216,0.139,-0.006,-0.427,0.004,0.904
-0.077,0.611,-0.084,-0.352,0.458,0.728,0.37,-0.264,0.672,0.315,-0.342,0.661,0.649,0.158,-0.299,2.215,0.154,-0.019,-0.429,-0.002,0.903
-0.077,0.612,-0.083,-0.351,0.454,0.73,0.371,-0.229,0.657,0.303,-0.392,0.612,0.672,0.143,-0.299,2.215,0.177,-0.025,-0.432,-0.001,0.901
-0.078,0.612,-0.082,-0.353,0.451,0.734,0.366,-0.097,0.627,0.21,-0.407,0.573,0.697,0.14,-0.282,2.214,0.22,-0.019,-0.448,0.007,0.894
-0.078,0.612,-0.081,-0.353,0.45,0.734,0.366,0.014,0.614,0.113,-0.388,0.548,0.728,0.136,-0.252,2.209,0.25,-0.009,-0.452,-0.004,0.892
-0.079,0.612,-0.081,-0.36,0.441,0.739,0.36,0.036,0.612,0.095,-0.348,0.581,0.726,0.115,-0.229,2.204,0.262,-0.012,-0.466,0.002,0.885
-0.112,0.618,-0.069,-0.454,0.238,0.821,0.251,0.029,0.613,0.102,-0.366,0.552,0.738,0.127,-0.21,2.201,0.272,0.0,-0.463,-0.001,0.886
-0.238,0.645,-0.034,-0.453,0.34,0.714,0.411,0.029,0.614,0.104,-0.364,0.543,0.746,0.128,-0.208,2.209,0.269,0.003,-0.456,0.002,0.89
-0.397,0.671,-0.007,-0.446,0.425,0.585,0.527,0.028,0.615,0.103,-0.365,0.543,0.746,0.124,-0.215,2.211,0.261,-0.005,-0.453,0.003,0.892
-0.444,0.671,0.046,-0.416,0.508,0.645,0.392,0.028,0.613,0.103,-0.366,0.544,0.746,0.118,-0.234,2.21,0.251,-0.012,-0.447,-0.008,0.894
-0.375,0.656,0.04,-0.346,0.496,0.677,0.42,0.026,0.614,0.103,-0.367,0.542,0.747,0.118,-0.257,2.211,0.244,-0.003,-0.43,-0.014,0.903
-0.235,0.627,0.016,-0.313,0.505,0.723,0.352,0.026,0.614,0.103,-0.369,0.543,0.746,0.116,-0.274,2.214,0.227,-0.007,-0.405,-0.024,0.914
-0.154,0.616,-0.015,-0.307,0.496,0.74,0.335,0.026,0.613,0.103,-0.372,0.542,0.745,0.114,-0.28,2.213,0.213,-0.005,-0.392,-0.032,0.92
-0.118,0.615,-0.033,-0.312,0.492,0.743,0.329,0.025,0.613,0.103,-0.373,0.541,0.745,0.113,-0.284,2.211,0.188,0.01,-0.372,-0.04,0.927
-0.124,0.613,-0.031,-0.317,0.488,0.746,0.324,0.02,0.615,0.113,-0.349,0.488,0.798,0.057,-0.288,2.207,0.156,-0.001,-0.362,-0.032,0.932
-0.125,0.613,-0.031,-0.316,0.488,0.745,0.327,-0.015,0.634,0.182,0.291,-0.431,-0.854,0.012,-0.277,2.207,0.149,0.019,-0.356,-0.019,0.934
-0.126,0.613,-0.03,-0.314,0.485,0.747,0.329,-0.025,0.658,0.35,0.138,-0.616,-0.772,0.071,-0.255,2.223,0.155,0.007,-0.33,-0.029,0.943
-0.125,0.612,-0.03,-0.311,0.485,0.746,0.334,0.013,0.694,0.468,0.067,-0.689,-0.705,0.156,-0.237,2.224,0.171,0.002,-0.316,-0.03,0.948
-0.125,0.611,-0.029,-0.308,0.483,0.748,0.335,0.009,0.681,0.479,0.158,-0.671,-0.724,0.026,-0.217,2.224,0.21,-0.011,-0.306,-0.03,0.951
-0.125,0.612,-0.028,-0.306,0.479,0.751,0.337,0.028,0.657,0.407,0.183,-0.625,-0.758,0.042,-0.2,2.226,0.245,-0.012,-0.3,-0.027,0.954
-0.126,0.612,-0.028,-0.307,0.479,0.752,0.334,0.042,0.634,0.283,0.203,-0.595,-0.777,0.011,-0.174,2.222,0.279,-0.009,-0.297,-0.026,0.954
-0.125,0.612,-0.029,-0.307,0.481,0.752,0.329,0.076,0.618,0.15,0.184,-0.578,-0.794,0.04,-0.141,2.214,0.303,-0.005,-0.305,-0.024,0.952
-0.126,0.612,-0.028,-0.299,0.478,0.758,0.327,0.093,0.615,0.094,0.135,-0.577,-0.803,0.062,-0.102,2.207,0.325,-0.003,-0.315,-0.023,0.949
-0.133,0.615,-0.018,-0.277,0.413,0.817,0.292,0.092,0.614,0.105,0.144,-0.582,-0.799,0.049,-0.077,2.199,0.331,0.004,-0.321,-0.021,0.947
-0.156,0.635,0.103,-0.206,0.418,0.848,0.255,0.091,0.614,0.107,0.146,-0.571,-0.806,0.053,-0.064,2.203,0.331,0.011,-0.323,-0.028,0.946
-0.207,0.646,0.255,-0.212,0.574,0.746,0.263,0.091,0.615,0.107,0.146,-0.572,-0.805,0.051,-0.06,2.211,0.329,0.01,-0.327,-0.027,0.945
-0.228,0.652,0.304,-0.202,0.578,0.749,0.254,0.093,0.614,0.107,0.146,-0.574,-0.804,0.052,-0.07,2.212,0.328,-0.007,-0.322,-0.032,0.946
-0.227,0.643,0.226,-0.234,0.565,0.736,0.291,0.093,0.614,0.108,0.144,-0.572,-0.806,0.057,-0.097,2.214,0.325,-0.01,-0.325,-0.027,0.945
-0.198,0.625,0.113,-0.236,0.537,0.757,0.287,0.092,0.614,0.108,0.143,-0.573,-0.805,0.063,-0.13,2.217,0.314,-0.014,-0.332,-0.022,0.943
-0.163,0.617,0.005,-0.255,0.521,0.76,0.294,0.092,0.613,0.108,0.143,-0.573,-0.805,0.064,-0.16,2.216,0.296,-0.013,-0.331,-0.025,0.943
-0.125,0.615,-0.057,-0.254,0.514,0.761,0.303,0.092,0.615,0.108,0.141,-0.569,-0.808,0.061,-0.201,2.216,0.262,-0.012,-0.34,-0.023,0.94
-0.125,0.612,-0.055,-0.252,0.508,0.766,0.303,0.1,0.617,0.107,0.098,-0.501,-0.854,0.105,-0.236,2.211,0.234,-0.016,-0.342,-0.024,0.939
-0.125,0.61,-0.053,-0.251,0.506,0.767,0.305,0.08,0.621,0.139,0.2,-0.357,-0.884,0.227,-0.259,2.205,0.214,-0.01,-0.352,-0.008,0.936
-0.125,0.611,-0.053,-0.251,0.503,0.769,0.305,-0.014,0.637,0.28,0.198,-0.537,-0.817,0.065,-0.279,2.217,0.202,-0.01,-0.365,-0.001,0.931
-0.125,0.611,-0.053,-0.25,0.504,0.768,0.305,-0.093,0.657,0.356,-0.269,0.64,0.719,0.031,-0.287,2.222,0.205,-0.033,-0.374,0.008,0.927
-0.125,0.611,-0.053,-0.25,0.503,0.769,0.305,-0.119,0.648,0.311,-0.36,0.62,0.688,0.11,-0.288,2.215,0.222,-0.038,-0.385,0.019,0.922
-0.125,0.612,-0.052,-0.25,0.5,0.771,0.304,-0.065,0.628,0.228,-0.36,0.58,0.723,0.106,-0.276,2.212,0.247,-0.012,-0.392,0.013,0.92
-0.126,0.612,-0.051,-0.25,0.501,0.77,0.306,0.001,0.617,0.142,-0.345,0.566,0.742,0.104,-0.253,2.212,0.27,-0.012,-0.409,0.006,0.913
-0.127,0.614,-0.052,-0.256,0.492,0.775,0.302,0.029,0.611,0.128,-0.291,0.579,0.757,0.082,-0.227,2.204,0.294,-0.015,-0.438,-0.003,0.899
-0.134,0.616,-0.049,-0.325,0.407,0.798,0.304,0.03,0.613,0.13,-0.305,0.564,0.763,0.08,-0.204,2.197,0.307,-0.009,-0.455,-0.014,0.89
-0.212,0.637,-0.006,-0.393,0.364,0.758,0.371,0.03,0.614,0.131,-0.303,0.564,0.764,0.081,-0.195,2.207,0.308,-0.006,-0.457,-0.015,0.89
-0.351,0.658,0.02,-0.414,0.428,0.654,0.467,0.03,0.615,0.13,-0.303,0.564,0.764,0.079,-0.197,2.215,0.302,-0.007,-0.452,-0.014,0.892
-0.44,0.676,0.022,-0.399,0.453,0.608,0.515,0.029,0.615,0.129,-0.302,0.568,0.762,0.075,-0.212,2.212,0.292,-0.01,-0.446,-0.014,0.895
-0.418,0.664,0.028,-0.376,0.483,0.655,0.443,0.028,0.614,0.13,-0.304,0.567,0.762,0.071,-0.238,2.211,0.276,-0.01,-0.438,-0.015,0.899
-0.323,0.64,-0.005,-0.383,0.471,0.673,0.423,0.028,0.615,0.129,-0.306,0.566,0.762,0.067,-0.263,2.213,0.253,-0.012,-0.43,-0.018,0.902
-0.191,0.621,-0.049,-0.374,0.464,0.704,0.385,0.028,0.614,0.129,-0.308,0.567,0.761,0.068,-0.279,2.215,0.224,-0.017,-0.419,-0.029,0.907
-0.102,0.616,-0.086,-0.378,0.456,0.71,0.38,0.028,0.615,0.129,-0.307,0.565,0.762,0.07,-0.283,2.218,0.195,-0.013,-0.399,-0.044,0.916
-0.091,0.617,-0.09,-0.369,0.456,0.709,0.392,0.026,0.615,0.131,-0.315,0.545,0.775,0.059,-0.282,2.222,0.162,-0.023,-0.359,-0.049,0.932
-0.092,0.614,-0.089,-0.374,0.45,0.715,0.383,0.019,0.616,0.139,-0.326,0.496,0.805,0.014,-0.278,2.219,0.135,-0.037,-0.359,-0.028,0.932
-0.089,0.61,-0.088,-0.372,0.45,0.714,0.385,-0.076,0.633,0.195,-0.351,0.487,0.799,0.017,-0.271,2.225,0.119,-0.043,-0.363,-0.027,0.93
-0.09,0.611,-0.088,-0.371,0.449,0.717,0.384,-0.193,0.645,0.284,-0.34,0.598,0.716,0.115,-0.266,2.234,0.119,-0.043,-0.366,-0.024,0.929
-0.091,0.611,-0.088,-0.369,0.447,0.719,0.383,-0.24,0.667,0.362,-0.319,0.62,0.703,0.144,-0.264,2.234,0.138,-0.059,-0.373,-0.026,0.926
-0.091,0.611,-0.088,-0.37,0.445,0.719,0.385,-0.186,0.658,0.352,-0.292,0.624,0.717,0.106,-0.262,2.232,0.17,-0.06,-0.381,-0.03,0.922
-0.092,0.612,-0.088,-0.37,0.443,0.722,0.383,-0.099,0.636,0.273,-0.307,0.6,0.735,0.074,-0.247,2.226,0.213,-0.034,-0.378,-0.026,0.925
-0.092,0.611,-0.088,-0.371,0.443,0.723,0.38,0.014,0.621,0.177,-0.24,0.579,0.778,0.026,-0.22,2.219,0.25,-0.028,-0.382,-0.036,0.923
-0.092,0.612,-0.088,-0.372,0.442,0.722,0.38,0.067,0.616,0.117,0.186,-0.587,-0.788,0.02,-0.181,2.213,0.287,-0.022,-0.382,-0.04,0.923
