e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z
-0.046000000000000006,0.02100000000000002,-0.07100000000000001,-0.729,0.097,0.365,0.571,-0.0010000000000000009,0.0010000000000000009,0.0,-0.733,0.37,0.393,0.414,-0.0020000000000000018,0.010000000000000231,0.013999999999999999,0.008,-0.0020000000000000018,0.013999999999999999
-0.05299999999999999,0.02300000000000002,-0.091,-0.677,0.087,0.309,0.662,0.0,0.0,0.0,-0.732,0.372,0.394,0.413,0.0010000000000000009,0.0019999999999997797,-0.002999999999999989,0.013000000000000005,-0.0020000000000000018,0.009000000000000001
-0.018000000000000016,-0.008000000000000007,-0.015000000000000013,-0.689,0.125,0.32,0.638,0.0010000000000000009,0.0,0.0,-0.733,0.374,0.393,0.411,0.0030000000000000027,-0.004999999999999893,-0.018000000000000002,-0.0010000000000000009,0.0,-0.0049999999999999975
0.05100000000000002,-0.014000000000000012,0.046999999999999986,-0.698,0.115,0.321,0.63,0.0010000000000000009,-0.0010000000000000009,0.0,-0.734,0.375,0.392,0.408,0.011999999999999955,0.002000000000000224,-0.02600000000000001,0.0,0.0030000000000000027,-0.0049999999999999975
0.078,-0.016000000000000014,0.07500000000000004,-0.729,0.115,0.312,0.598,0.0010000000000000009,-0.0010000000000000009,0.0,-0.736,0.376,0.392,0.405,0.025000000000000022,0.0029999999999996696,-0.026999999999999982,0.001999999999999995,0.0020000000000000018,-0.007000000000000003
0.079,-0.006000000000000005,0.07499999999999998,-0.741,0.097,0.315,0.585,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.738,0.374,0.392,0.402,0.03200000000000003,0.001000000000000334,-0.025000000000000022,0.008,-0.0010000000000000009,0.0019999999999999983
0.03599999999999999,0.0,0.037000000000000005,-0.751,0.091,0.306,0.578,-0.0030000000000000027,0.0020000000000000018,0.0,-0.738,0.372,0.392,0.403,0.034999999999999976,0.004999999999999893,-0.01999999999999999,0.015000000000000003,-0.0050000000000000044,0.0
0.0010000000000000009,-0.0020000000000000018,0.0,-0.745,0.087,0.307,0.585,-0.0049999999999999906,0.0010000000000000009,-0.0020000000000000018,-0.752,0.363,0.41,0.368,0.038000000000000006,0.008999999999999897,-0.010000000000000009,0.028999999999999998,-0.0040000000000000036,0.013999999999999999
-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.748,0.088,0.307,0.581,-0.016,0.0030000000000000027,-0.010999999999999996,-0.814,0.309,0.436,0.228,0.025999999999999995,0.0030000000000001137,-0.010999999999999982,0.017,0.007000000000000006,0.006999999999999999
-0.0010000000000000009,0.0,0.0,-0.748,0.084,0.31,0.581,-0.08000000000000002,0.014000000000000012,-0.08,-0.801,0.342,0.379,0.313,0.014000000000000012,-0.006000000000000227,-0.018000000000000016,-0.009999999999999998,0.015999999999999903,-0.025999999999999995
0.0,0.0,0.0,-0.747,0.084,0.311,0.582,-0.12899999999999998,0.016000000000000014,-0.106,-0.715,0.371,0.33,0.493,-0.0050000000000000044,-0.004999999999999893,-0.011999999999999983,-0.007000000000000001,0.01100000000000001,-0.006000000000000002
0.0,0.0010000000000000009,0.0,-0.747,0.084,0.309,0.583,-0.07700000000000001,0.018000000000000016,-0.05099999999999999,-0.75,0.385,0.281,0.458,-0.02100000000000002,-0.005999999999999783,-0.007000000000000006,-0.007,0.0050000000000000044,-0.011
-0.0010000000000000009,0.0010000000000000009,0.0,-0.747,0.083,0.311,0.582,0.05499999999999999,-0.02100000000000002,0.06599999999999999,-0.721,0.392,0.317,0.475,-0.03799999999999998,-0.010000000000000231,0.0020000000000000018,-0.017,0.0020000000000000018,-0.027
0.0,0.0010000000000000009,0.0,-0.749,0.083,0.311,0.579,0.097,-0.016000000000000014,0.067,-0.751,0.355,0.302,0.468,-0.03500000000000003,-0.008999999999999897,0.010999999999999982,-0.011999999999999999,0.0020000000000000018,-0.011
0.0,-0.0010000000000000009,0.0,-0.753,0.084,0.311,0.574,0.096,-0.008000000000000007,0.077,-0.744,0.357,0.352,0.442,-0.02899999999999997,-0.018000000000000238,0.018000000000000016,-0.027,0.0,-0.040999999999999995
0.0,0.0,0.0,-0.754,0.081,0.311,0.573,0.048,-0.0010000000000000009,0.03899999999999999,-0.731,0.38,0.374,0.427,-0.01100000000000001,-0.020000000000000018,0.01899999999999999,-0.014000000000000005,0.0050000000000000044,-0.04500000000000001
-0.002999999999999989,0.0020000000000000018,-0.0050000000000000044,-0.779,0.063,0.306,0.544,-0.007999999999999993,-0.0030000000000000027,-0.00399999999999999,-0.741,0.364,0.375,0.422,-0.0010000000000000009,-0.01499999999999968,0.02100000000000002,-0.027999999999999997,-0.0020000000000000018,-0.040999999999999995
-0.033,0.008000000000000007,-0.032,-0.817,-0.024,0.338,0.466,-0.0010000000000000009,0.0010000000000000009,-0.0010000000000000009,-0.739,0.364,0.376,0.424,0.0030000000000000027,0.0029999999999996696,0.010999999999999982,0.0050000000000000044,0.0020000000000000018,-0.0030000000000000027
-0.082,0.013000000000000012,-0.089,-0.759,0.053,0.279,0.587,-0.0010000000000000009,0.0,-0.0010000000000000009,-0.739,0.364,0.376,0.423,-0.0030000000000000027,0.01200000000000001,0.0030000000000000027,0.010999999999999996,0.0030000000000000027,0.026999999999999996
-0.053000000000000005,0.02100000000000002,-0.091,-0.705,0.061,0.241,0.664,0.0,0.0,0.0,-0.739,0.367,0.375,0.422,-0.0050000000000000044,0.008000000000000007,-0.007000000000000006,0.011999999999999997,0.0,0.029000000000000012
-0.03499999999999999,0.0,-0.034999999999999976,-0.708,0.096,0.271,0.645,0.0,0.0,-0.0020000000000000018,-0.74,0.37,0.373,0.421,-0.0030000000000000027,0.006000000000000227,-0.01999999999999999,0.016000000000000007,-0.0010000000000000009,0.024999999999999994
0.025999999999999995,-0.013000000000000012,0.04299999999999998,-0.713,0.094,0.276,0.638,0.0,-0.0010000000000000009,0.0,-0.742,0.37,0.373,0.417,0.0040000000000000036,0.008000000000000007,-0.027999999999999997,0.008999999999999994,-0.0030000000000000027,0.022
0.056999999999999995,-0.016000000000000014,0.07299999999999998,-0.741,0.084,0.268,0.61,0.0,0.0,0.0,-0.743,0.369,0.372,0.416,0.01100000000000001,0.008000000000000007,-0.021999999999999992,0.010000000000000002,-0.009000000000000008,0.019000000000000003
0.061,-0.01100000000000001,0.07800000000000001,-0.751,0.085,0.265,0.599,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.745,0.368,0.372,0.414,0.02300000000000002,0.005999999999999783,-0.017000000000000015,0.008,-0.008000000000000007,0.016
0.038,-0.0030000000000000027,0.05199999999999999,-0.765,0.085,0.276,0.576,0.0010000000000000009,0.0,0.0,-0.746,0.369,0.371,0.413,0.025999999999999968,0.002000000000000224,-0.0040000000000000036,-0.006999999999999999,-0.009000000000000008,0.0049999999999999975
0.007999999999999993,-0.0020000000000000018,0.01100000000000001,-0.747,0.076,0.281,0.598,-0.0050000000000000044,0.0010000000000000009,-0.0020000000000000018,-0.773,0.343,0.377,0.378,0.04000000000000001,0.0009999999999998899,0.0050000000000000044,0.0010000000000000009,-0.008999999999999897,0.007000000000000001
0.0010000000000000009,0.0,-0.0020000000000000018,-0.758,0.075,0.282,0.584,-0.032,0.0030000000000000027,-0.024,-0.85,0.279,0.393,0.213,0.024999999999999994,0.008000000000000007,0.008000000000000007,0.008999999999999998,-0.0050000000000000044,0.0
-0.0010000000000000009,0.0010000000000000009,0.0,-0.759,0.073,0.283,0.582,-0.10800000000000001,0.02100000000000002,-0.088,-0.786,0.357,0.35,0.364,0.009000000000000008,0.0129999999999999,0.010000000000000009,0.010000000000000002,-0.007000000000000006,0.009000000000000001
0.0,0.0,0.0,-0.756,0.072,0.283,0.586,-0.13099999999999998,0.025000000000000022,-0.074,-0.686,0.442,0.325,0.477,-0.010000000000000009,0.002000000000000224,0.009999999999999981,0.005999999999999999,-0.01200000000000001,0.007
0.0,0.0,0.0,-0.756,0.07,0.283,0.586,-0.02400000000000002,0.0040000000000000036,-0.021999999999999992,-0.696,0.427,0.293,0.497,-0.03,-0.0009999999999998899,0.01100000000000001,0.004,-0.02200000000000002,0.006999999999999999
-0.000999999999999987,0.0010000000000000009,0.0,-0.759,0.069,0.284,0.582,0.05099999999999999,-0.02200000000000002,0.044999999999999984,-0.709,0.403,0.332,0.474,-0.033,-0.001000000000000334,0.01899999999999999,-0.001,-1.7349999999999999,-0.022
0.0,-0.0010000000000000009,0.0,-0.76,0.067,0.285,0.581,0.12000000000000002,-0.018000000000000016,0.07400000000000001,-0.738,0.372,0.334,0.453,-0.033999999999999975,-0.0019999999999997797,0.033,0.0,0.03799999999999992,0.001999999999999999
-0.0010000000000000009,0.0,0.0,-0.76,0.068,0.284,0.58,0.09999999999999999,-0.010000000000000009,0.06999999999999999,-0.743,0.372,0.364,0.422,-0.02300000000000002,-0.002000000000000224,0.047,0.003,0.04800000000000004,0.005
0.0,0.0,0.0,-0.761,0.066,0.284,0.579,0.02700000000000001,-0.0020000000000000018,0.021000000000000005,-0.717,0.385,0.394,0.427,-0.016000000000000014,-0.0019999999999997797,0.04200000000000001,-0.001,0.04600000000000004,0.004
-0.0040000000000000036,0.0020000000000000018,-0.006000000000000005,-0.792,0.053,0.297,0.532,0.0010000000000000009,-0.0020000000000000018,0.0020000000000000018,-0.727,0.377,0.39,0.42,-0.007000000000000006,-0.007000000000000117,0.039999999999999994,0.003,0.04399999999999993,0.020999999999999998
-0.037000000000000005,0.008000000000000007,-0.033,-0.832,-0.017,0.347,0.433,0.0020000000000000018,-0.0020000000000000018,0.0010000000000000009,-0.727,0.378,0.391,0.419,0.0020000000000000018,0.0030000000000001137,0.027000000000000003,-0.002,0.041000000000000036,-0.004
-0.101,0.010000000000000009,-0.096,-0.755,0.083,0.307,0.574,-0.0020000000000000018,0.0020000000000000018,-0.0010000000000000009,-0.727,0.378,0.392,0.418,0.0050000000000000044,0.004999999999999893,0.026,0.0,0.06400000000000006,-0.006
-0.066,0.025000000000000022,-0.098,-0.693,0.078,0.262,0.668,-0.0010000000000000009,0.0010000000000000009,-0.0010000000000000009,-0.727,0.382,0.391,0.417,0.0050000000000000044,-0.0040000000000000036,0.012,0.002,0.06799999999999995,-0.002
0.0,-0.0050000000000000044,0.019000000000000017,-0.696,0.114,0.308,0.639,0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,-0.727,0.382,0.39,0.417,0.008000000000000007,-0.0009999999999998899,-0.002999999999999999,0.0,0.046999999999999986,-0.0009999999999999992
0.068,-0.020000000000000018,0.07199999999999998,-0.726,0.103,0.301,0.609,-0.0010000000000000009,0.0,-0.0010000000000000009,-0.728,0.385,0.39,0.412,0.019000000000000017,0.004999999999999893,-0.012,-0.008,0.04700000000000004,-0.023
0.086,-0.016000000000000014,0.096,-0.738,0.116,0.304,0.591,0.0,-0.0010000000000000009,0.0,-0.728,0.387,0.389,0.411,0.024999999999999967,-0.0030000000000001137,-0.016,-0.003999999999999999,0.033999999999999975,-0.002
0.059,-0.0040000000000000036,0.066,-0.749,0.102,0.323,0.569,-0.0020000000000000018,0.0010000000000000009,-0.0010000000000000009,-0.732,0.378,0.392,0.41,0.03200000000000003,-0.008000000000000007,-0.009,0.012,0.034999999999999976,0.015
0.0040000000000000036,-0.0020000000000000018,0.0030000000000000027,-0.721,0.1,0.317,0.608,-0.0050000000000000044,0.0030000000000000027,-0.0040000000000000036,-0.756,0.365,0.415,0.35,0.035999999999999976,-0.006999999999999673,-0.003000000000000001,0.013000000000000001,0.05600000000000005,0.005
0.0,0.0020000000000000018,-0.0020000000000000018,-0.747,0.102,0.321,0.573,-0.059,0.018000000000000016,-0.03899999999999999,-0.799,0.336,0.418,0.272,0.02200000000000002,0.005999999999999783,0.002,0.011,0.03999999999999998,0.02
-0.0020000000000000018,-0.0010000000000000009,0.0,-0.747,0.103,0.321,0.573,-0.11600000000000002,0.009000000000000008,-0.077,-0.753,0.388,0.344,0.405,0.02099999999999999,0.0,0.006,0.018,0.05099999999999999,-0.008
0.0,-0.0010000000000000009,0.0,-0.745,0.102,0.321,0.575,-0.09899999999999998,0.02300000000000002,-0.059000000000000004,-0.683,0.442,0.302,0.497,0.0050000000000000044,0.0,0.0,-0.018,0.04400000000000001,-0.007000000000000001
-0.0010000000000000009,0.0010000000000000009,0.0,-0.746,0.102,0.32,0.575,0.01200000000000001,-0.0040000000000000036,-0.010999999999999996,-0.69,0.387,0.286,0.54,-0.02099999999999999,0.002000000000000224,-0.004,-0.019,0.0,0.009
0.0,0.0010000000000000009,0.0,-0.747,0.101,0.322,0.573,0.05299999999999999,-0.019000000000000017,0.047,-0.72,0.391,0.32,0.476,-0.026000000000000023,0.0009999999999998899,0.004,-0.009000000000000001,-0.013000000000000012,0.006999999999999999
0.0,0.0,0.0010000000000000009,-0.745,0.102,0.323,0.574,0.10899999999999999,-0.017000000000000015,0.072,-0.746,0.362,0.331,0.451,-0.034999999999999976,-0.007000000000000117,0.014,0.013000000000000001,-0.033,-0.0019999999999999983
0.0,0.0,0.0,-0.745,0.102,0.326,0.573,0.081,-0.01100000000000001,0.051,-0.742,0.369,0.354,0.433,-0.026000000000000023,-0.005999999999999783,0.017,0.015,-0.01999999999999999,0.010000000000000002
-0.0010000000000000009,0.0,0.0010000000000000009,-0.743,0.101,0.332,0.573,0.04000000000000001,-0.0020000000000000018,0.032,-0.728,0.382,0.39,0.414,-0.02699999999999997,-0.01200000000000001,0.029,0.032,-0.013000000000000012,0.015
-0.0020000000000000018,0.0,-0.0010000000000000009,-0.755,0.115,0.369,0.53,-0.0020000000000000018,-0.0020000000000000018,-0.0010000000000000009,-0.73,0.377,0.388,0.418,-0.013000000000000012,-0.02100000000000035,0.030999999999999993,0.048,0.0040000000000000036,0.027999999999999997
-0.024999999999999994,0.0030000000000000027,-0.02099999999999999,-0.837,0.026,0.409,0.362,0.0020000000000000018,-0.0030000000000000027,0.0020000000000000018,-0.731,0.382,0.387,0.413,-0.0050000000000000044,-0.031999999999999584,0.031,0.078,0.0050000000000000044,0.015
-0.112,0.018000000000000016,-0.087,-0.758,0.093,0.362,0.535,0.0020000000000000018,-0.0030000000000000027,0.0,-0.732,0.383,0.386,0.409,-0.0020000000000000018,-0.03000000000000025,0.017000000000000015,0.07600000000000001,0.0030000000000000027,0.009999999999999995
-0.08800000000000001,0.013000000000000012,-0.08800000000000002,-0.706,0.123,0.289,0.634,0.0,0.0,0.0010000000000000009,-0.731,0.386,0.389,0.407,-0.006000000000000005,-0.02300000000000013,-0.006000000000000005,0.044999999999999984,-0.01100000000000001,-0.009999999999999995
0.006000000000000005,-0.0030000000000000027,0.0040000000000000036,-0.7,0.193,0.318,0.61,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.728,0.391,0.392,0.404,0.0,-0.018999999999999684,-0.021000000000000005,0.03500000000000003,-0.026999999999999996,0.010999999999999996
0.093,-0.018000000000000016,0.07,-0.714,0.142,0.356,0.586,0.0,0.0020000000000000018,0.0,-0.728,0.392,0.394,0.402,0.007000000000000006,-0.002000000000000224,-0.032,0.004999999999999949,-0.03999999999999998,0.0
0.08299999999999999,-0.009000000000000008,0.068,-0.711,0.154,0.364,0.581,-0.0010000000000000009,0.0010000000000000009,-0.0010000000000000009,-0.727,0.392,0.397,0.401,0.018000000000000016,0.01200000000000001,-0.027999999999999997,-0.009999999999999953,-0.013000000000000012,-0.0049999999999999906
0.014000000000000005,-0.0010000000000000009,0.019000000000000003,-0.71,0.155,0.371,0.578,-0.0030000000000000027,-0.0010000000000000009,-0.0010000000000000009,-0.736,0.381,0.404,0.387,0.01599999999999996,0.016999999999999904,-0.019,-0.029000000000000026,-0.017000000000000015,0.0020000000000000018
-0.0010000000000000009,-0.0030000000000000027,-0.0020000000000000018,-0.712,0.151,0.375,0.574,-0.009999999999999995,0.0040000000000000036,-0.0040000000000000036,-0.76,0.372,0.426,0.321,0.016000000000000014,0.03300000000000036,-0.011000000000000003,-0.061,-0.022999999999999965,-0.01100000000000001
-0.0020000000000000018,0.0,-0.0010000000000000009,-0.712,0.146,0.378,0.574,-0.07100000000000001,0.018000000000000016,-0.041999999999999996,-0.792,0.353,0.415,0.275,0.010000000000000009,0.022999999999999687,0.0,-0.04200000000000001,0.0010000000000000009,-0.010999999999999996
-0.0010000000000000009,0.0,0.0010000000000000009,-0.711,0.145,0.379,0.575,-0.12000000000000002,0.015000000000000013,-0.06,-0.726,0.411,0.376,0.403,-0.0050000000000000044,0.015000000000000124,0.005000000000000001,-0.03,0.0019999999999999463,-0.007000000000000006
0.0,0.0010000000000000009,0.0,-0.71,0.145,0.379,0.575,-0.10099999999999998,0.026000000000000023,-0.05,-0.671,0.444,0.307,0.508,-0.02100000000000002,0.008000000000000007,0.009000000000000001,-0.01999999999999999,0.007000000000000006,-0.021999999999999992
0.0,0.0,0.0,-0.713,0.142,0.38,0.573,0.03500000000000003,-0.02100000000000002,0.026000000000000002,-0.716,0.407,0.334,0.459,-0.02999999999999997,0.0009999999999998899,0.012999999999999998,-0.014999999999999986,0.0,0.005999999999999998
0.0,0.0,0.0,-0.713,0.142,0.381,0.571,0.09699999999999998,-0.019000000000000017,0.048,-0.726,0.389,0.34,0.454,-0.025000000000000022,-0.0009999999999998899,0.022000000000000006,-0.009000000000000008,-0.013999999999999957,0.005999999999999998
0.0,0.0010000000000000009,0.0,-0.716,0.145,0.38,0.567,0.12,-0.014000000000000012,0.065,-0.742,0.372,0.364,0.423,-0.01899999999999996,-0.0009999999999998899,0.027999999999999997,-0.008000000000000007,-0.013000000000000012,0.0020000000000000018
0.0,0.0,0.0,-0.715,0.142,0.38,0.569,0.08600000000000001,-0.0040000000000000036,0.048,-0.733,0.387,0.393,0.398,-0.01100000000000001,-0.0040000000000000036,0.03,0.0,-0.029000000000000026,-0.015
-0.0020000000000000018,0.0010000000000000009,-0.0050000000000000044,-0.747,0.125,0.373,0.536,-0.006000000000000005,-0.0030000000000000027,-0.0020000000000000018,-0.731,0.377,0.397,0.407,-0.007000000000000006,-0.001000000000000334,0.01999999999999999,0.006000000000000005,-0.03199999999999997,-0.005999999999999998
-0.026999999999999996,0.007000000000000006,-0.018000000000000002,-0.82,0.029,0.369,0.437,-0.0029999999999999957,0.0010000000000000009,-0.0010000000000000009,-0.734,0.381,0.395,0.401,-0.0010000000000000009,0.007000000000000117,0.0010000000000000009,-0.0010000000000000009,-0.03400000000000003,0.000999999999999994
-0.087,0.01100000000000001,-0.05399999999999999,-0.756,0.096,0.349,0.546,-0.0030000000000000027,0.0020000000000000018,-0.0010000000000000009,-0.733,0.382,0.394,0.401,-0.0010000000000000009,0.010000000000000231,-0.00899999999999998,-0.013999999999999999,-0.024999999999999967,-0.022999999999999996
-0.08099999999999999,0.015000000000000013,-0.08400000000000002,-0.691,0.117,0.295,0.649,0.0,0.0,-0.0010000000000000009,-0.733,0.383,0.395,0.4,-0.006000000000000005,0.005999999999999783,-0.02800000000000001,-0.012999999999999998,-0.020000000000000018,-0.019
0.010999999999999982,-0.007000000000000006,0.014000000000000012,-0.697,0.135,0.319,0.628,0.0,0.0010000000000000009,0.0,-0.733,0.384,0.395,0.399,-0.0050000000000000044,-0.0019999999999997797,-0.043,0.0,-0.029000000000000026,0.002
0.065,-0.015000000000000013,0.05299999999999999,-0.721,0.132,0.314,0.603,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.735,0.385,0.395,0.395,0.0050000000000000044,0.0,-0.03900000000000001,-0.008000000000000007,-0.018000000000000016,0.008
0.08,-0.009000000000000008,0.07,-0.73,0.133,0.322,0.587,-0.0010000000000000009,-0.0010000000000000009,0.0,-0.736,0.381,0.398,0.394,0.017000000000000015,0.0019999999999997797,-0.038,-0.006999999999999992,-0.008000000000000007,-0.004999999999999999
